"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB09473",0,0,"0_3204_1","846.48123",23.9,"Multiple",846.48461,3.99,"PE(20:5(5Z8Z11Z14Z17Z)22:5(7Z10Z13Z16Z19Z))","C47H74NO8P","811.515204861","M+Cl",1135058.7
"HMDB09476",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(20:5(5Z8Z11Z14Z17Z)24:1(15Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09484",0,0,"177_138_1","810.57634",198.1,"Multiple",810.57851,2.68,"PE(22:016:0)","C43H86NO8P","775.609105245","M+Cl",78740.2
"HMDB09500",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:020:5(5Z8Z11Z14Z17Z))","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09504",0,0,"91_6_20","872.61140",266.9,"Multiple",872.61507,4.21,"PE(22:022:4(7Z10Z13Z16Z))","C49H90NO8P","851.640405373","M+Na-2H",232928
"HMDB09507",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:022:6(4Z7Z10Z13Z16Z19Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09509",0,0,"16_1_1","906.69504",29.1,"Multiple",906.69332,1.9,"PE(22:024:1(15Z))","C51H100NO8P","885.718655693","M+Na-2H",591300.5
"HMDB09512",0,0,"177_1_16","820.60196",232.9,"Multiple",820.59924,3.31,"PE(22:0P-18:1(11Z))","C45H88NO7P","785.629840687","M+Cl",410825.5
"HMDB09513",0,0,"177_1_16","820.60196",232.9,"Multiple",820.59924,3.31,"PE(22:0P-18:1(9Z))","C45H88NO7P","785.629840687","M+Cl",410825.5
"HMDB09531",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:1(13Z)20:4(5Z8Z11Z14Z))","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09532",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:1(13Z)20:4(8Z11Z14Z17Z))","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09533",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:1(13Z)20:5(5Z8Z11Z14Z17Z))","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09538",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:1(13Z)22:5(4Z7Z10Z13Z16Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09539",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:1(13Z)22:5(7Z10Z13Z16Z19Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09541",0,0,"16_1_1","906.69504",29.1,"Multiple",906.69332,1.9,"PE(22:1(13Z)24:0)","C51H100NO8P","885.718655693","M+Na-2H",591300.5
"HMDB09544",0,0,"177_1_16","820.60196",232.9,"Multiple",820.59924,3.31,"PE(22:1(13Z)P-18:0)","C45H88NO7P","785.629840687","M+Cl",410825.5
"HMDB09548",0,0,"0_3049_1","762.50243",272.6,"Multiple",762.50552,4.05,"PE(22:2(13Z16Z)14:1(9Z))","C41H76NO8P","741.530854925","M+Na-2H",202526.2
"HMDB09562",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:2(13Z16Z)20:3(5Z8Z11Z))","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09563",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:2(13Z16Z)20:3(8Z11Z14Z))","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09564",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:2(13Z16Z)20:4(5Z8Z11Z14Z))","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09565",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:2(13Z16Z)20:4(8Z11Z14Z17Z))","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09569",0,0,"91_6_20","872.61140",266.9,"Multiple",872.61507,4.21,"PE(22:2(13Z16Z)22:2(13Z16Z))","C49H90NO8P","851.640405373","M+Na-2H",232928
"HMDB09570",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:2(13Z16Z)22:4(7Z10Z13Z16Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09576",0,0,"38_158_1","790.54949",212.4,"Multiple",790.55229,3.54,"PE(22:2(13Z16Z)P-16:0)","C43H82NO7P","755.582890495","M+Cl",112787.9
"HMDB09578",0,0,"0_3120_1","802.57026",263.8,"Multiple",802.57321,3.68,"PE(22:2(13Z16Z)P-18:1(11Z))","C45H84NO7P","781.598540559","M+Na-2H",424169
"HMDB09579",0,0,"0_3120_1","802.57026",263.8,"Multiple",802.57321,3.68,"PE(22:2(13Z16Z)P-18:1(9Z))","C45H84NO7P","781.598540559","M+Na-2H",424169
"HMDB09593",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:4(7Z10Z13Z16Z)20:1(11Z))","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09594",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:4(7Z10Z13Z16Z)20:2(11Z14Z))","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09599",0,0,"91_6_20","872.61140",266.9,"Multiple",872.61507,4.21,"PE(22:4(7Z10Z13Z16Z)22:0)","C49H90NO8P","851.640405373","M+Na-2H",232928
"HMDB09601",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:4(7Z10Z13Z16Z)22:2(13Z16Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09610",0,0,"0_2961_2","760.56516",200,"Multiple",760.5645,0.87,"PE(22:4(7Z10Z13Z16Z)P-18:0)","C45H82NO7P","779.582890495","M-H2O-H",235297.3
"HMDB09611",0,0,"0_3139_1","812.53988",247.5,"Multiple",812.53664,3.99,"PE(22:4(7Z10Z13Z16Z)P-18:1(11Z))","C45H80NO7P","777.567240431","M+Cl",86120.7
"HMDB09612",0,0,"0_3139_1","812.53988",247.5,"Multiple",812.53664,3.99,"PE(22:4(7Z10Z13Z16Z)P-18:1(9Z))","C45H80NO7P","777.567240431","M+Cl",86120.7
"HMDB09625",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:5(4Z7Z10Z13Z16Z)20:0)","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09626",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:5(4Z7Z10Z13Z16Z)20:1(11Z))","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09632",0,0,"0_3204_1","846.48123",23.9,"Multiple",846.48461,3.99,"PE(22:5(4Z7Z10Z13Z16Z)20:5(5Z8Z11Z14Z17Z))","C47H74NO8P","811.515204861","M+Cl",1135058.7
"HMDB09634",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:5(4Z7Z10Z13Z16Z)22:1(13Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09641",0,0,"16_2_1","856.62385",25.7,"Multiple",856.62202,2.14,"PE(22:5(4Z7Z10Z13Z16Z)24:1(15Z))","C51H90NO8P","875.640405373","M-H2O-H",786343.6
"HMDB09643",0,0,"0_3139_1","812.53988",247.5,"Multiple",812.53664,3.99,"PE(22:5(4Z7Z10Z13Z16Z)dm18:0)","C45H80NO7P","777.567240431","M+Cl",86120.7
"HMDB09658",0,0,"48_4_1","842.56598",184.1,"Multiple",842.56812,2.54,"PE(22:5(7Z10Z13Z16Z19Z)20:0)","C47H84NO8P","821.593455181","M+Na-2H",70906.3
"HMDB09659",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:5(7Z10Z13Z16Z19Z)20:1(11Z))","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09665",0,0,"0_3204_1","846.48123",23.9,"Multiple",846.48461,3.99,"PE(22:5(7Z10Z13Z16Z19Z)20:5(5Z8Z11Z14Z17Z))","C47H74NO8P","811.515204861","M+Cl",1135058.7
"HMDB09667",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:5(7Z10Z13Z16Z19Z)22:1(13Z))","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09674",0,0,"16_2_1","856.62385",25.7,"Multiple",856.62202,2.14,"PE(22:5(7Z10Z13Z16Z19Z)24:1(15Z))","C51H90NO8P","875.640405373","M-H2O-H",786343.6
"HMDB09676",0,0,"0_3139_1","812.53988",247.5,"Multiple",812.53664,3.99,"PE(22:5(7Z10Z13Z16Z19Z)P-18:0)","C45H80NO7P","777.567240431","M+Cl",86120.7
"HMDB09691",0,0,"91_6_20","854.54536",267.4,"Multiple",854.54721,2.16,"PE(22:6(4Z7Z10Z13Z16Z19Z)20:0)","C47H82NO8P","819.577805117","M+Cl",146095.7
"HMDB09696",0,0,"0_3204_1","846.48123",23.9,"Multiple",846.48461,3.99,"PE(22:6(4Z7Z10Z13Z16Z19Z)20:4(5Z8Z11Z14Z))","C47H74NO8P","811.515204861","M+Cl",1135058.7
"HMDB09697",0,0,"0_3204_1","846.48123",23.9,"Multiple",846.48461,3.99,"PE(22:6(4Z7Z10Z13Z16Z19Z)20:4(8Z11Z14Z17Z))","C47H74NO8P","811.515204861","M+Cl",1135058.7
"HMDB09699",0,0,"0_3173_1","828.58801",273.4,"Multiple",828.59072,3.27,"PE(22:6(4Z7Z10Z13Z16Z19Z)22:0)","C49H86NO8P","847.609105245","M-H2O-H",156950.7
"HMDB09706",0,0,"16_2_1","856.62385",25.7,"Multiple",856.62202,2.14,"PE(22:6(4Z7Z10Z13Z16Z19Z)24:0)","C51H90NO8P","875.640405373","M-H2O-H",786343.6
"HMDB09707",0,0,"54_3_67","854.60606",291.8,"Multiple",854.60637,0.36,"PE(22:6(4Z7Z10Z13Z16Z19Z)24:1(15Z))","C51H88NO8P","873.624755309","M-H2O-H",33144.9
"HMDB09710",0,0,"0_3133_1","808.50562",224.8,"Multiple",808.50534,0.35,"PE(22:6(4Z7Z10Z13Z16Z19Z)P-18:1(11Z))","C45H76NO7P","773.535940303","M+Cl",108093.3
"HMDB09711",0,0,"0_3133_1","808.50562",224.8,"Multiple",808.50534,0.35,"PE(22:6(4Z7Z10Z13Z16Z19Z)P-18:1(9Z))","C45H76NO7P","773.535940303","M+Cl",108093.3
"HMDB09712",0,0,"177_138_1","810.57634",198.1,"Multiple",810.57851,2.68,"PE(24:014:0)","C43H86NO8P","775.609105245","M+Cl",78740.2
"HMDB09729",0,0,"91_6_20","872.61140",266.9,"Multiple",872.61507,4.21,"PE(24:020:4(5Z8Z11Z14Z))","C49H90NO8P","851.640405373","M+Na-2H",232928
